;delayFromFreeFlow;delayFromTypical;distance;endTime;eventCode;fullDesc;iconURL;id;impacting;lat;lng;parameterizedDescription;severity;shortDesc;startTime;type
0;0.0;0.0;0.0;2019-07-06T00:16:19;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T00:16:19;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T00:16:19;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T00:33:24;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T00:33:24;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T00:33:24;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T00:33:24;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T00:33:24;211;Right lane blocked due to stalled vehicle on I-278 Brooklyn Queens Expy Westbound at Morgan Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111211967;False;40.724464;-73.934975;{u'direction': u'Westbound', u'roadName': u'I-278', u'position1': u'at', u'toLocation': u'Greenpoint', u'crossRoad2': u'Morgan Ave', u'eventText': u'Stalled Vehicle, (Named) Lane Blocked'};3;I-278 Brooklyn Queens Expy W/B: stalled vehicle at Morgan Ave;2019-07-05T22:17:07;4
0;0.0;0.0;0.0;2019-07-06T02:55:08;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T02:55:08;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T02:55:08;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T02:55:08;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T03:15:02;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T03:15:02;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T03:15:02;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T03:15:02;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T03:32:53;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T03:32:53;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.0;0.0;2019-07-06T03:32:53;201;Right lane blocked due to accident on Grand Central Pkwy Westbound before Exit 11E-W Jewel Ave.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111224321;True;40.727051;-73.838066;{u'direction': u'Westbound', u'roadName': u'Grand Central Pkwy', u'position1': u'before', u'toLocation': u'Forest Hills', u'crossRoad2': u'Grand Central Pkwy Exit 11E-W / Jewel Ave / 69th Rd', u'eventText': u'Accident, (Named) Lane Blocked'};2;Grand Central Pkwy W/B: accident before Exit 11E-W Jewel Ave;2019-07-06T02:25:36;4
0;0.0;0.07999999821186066;0.2800000011920929;2019-07-06T05:28:45;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
1;0.0;0.0;1.399999976158142;2019-07-06T05:27:26;201;2 right lane blocked due to accident on Brooklyn Brg Westbound between Brooklyn and Manhattan.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230358;True;40.709564;-74.001335;{u'direction': u'Westbound', u'roadName': u'Brooklyn Brg', u'position2': u'and', u'position1': u'between', u'toLocation': u'Two Bridges', u'crossRoad1': u'Brooklyn', u'crossRoad2': u'Manhattan', u'fromLocation': u'Dumbo', u'eventText': u'Accident, (Named) Lane Blocked'};2;Brooklyn Brg W/B: accident between Brooklyn and Manhattan;2019-07-06T04:58:23;4
0;0.0;0.07999999821186066;0.2800000011920929;2019-07-06T05:28:45;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
1;0.0;0.0;1.399999976158142;2019-07-06T05:27:26;201;2 right lane blocked due to accident on Brooklyn Brg Westbound between Brooklyn and Manhattan.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230358;True;40.709564;-74.001335;{u'direction': u'Westbound', u'roadName': u'Brooklyn Brg', u'position2': u'and', u'position1': u'between', u'toLocation': u'Two Bridges', u'crossRoad1': u'Brooklyn', u'crossRoad2': u'Manhattan', u'fromLocation': u'Dumbo', u'eventText': u'Accident, (Named) Lane Blocked'};2;Brooklyn Brg W/B: accident between Brooklyn and Manhattan;2019-07-06T04:58:23;4
0;0.0;0.07999999821186066;0.2800000011920929;2019-07-06T05:28:45;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
1;0.0;0.0;1.399999976158142;2019-07-06T05:27:26;201;2 right lane blocked due to accident on Brooklyn Brg Westbound between Brooklyn and Manhattan.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230358;True;40.709564;-74.001335;{u'direction': u'Westbound', u'roadName': u'Brooklyn Brg', u'position2': u'and', u'position1': u'between', u'toLocation': u'Two Bridges', u'crossRoad1': u'Brooklyn', u'crossRoad2': u'Manhattan', u'fromLocation': u'Dumbo', u'eventText': u'Accident, (Named) Lane Blocked'};2;Brooklyn Brg W/B: accident between Brooklyn and Manhattan;2019-07-06T04:58:23;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T05:44:01;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T05:44:01;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T05:44:01;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T05:59:18;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T05:59:18;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T05:59:18;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T06:14:34;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T06:14:34;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T06:14:34;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.07000000029802322;0.2800000011920929;2019-07-06T06:14:34;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.029999999329447746;0.2800000011920929;2019-07-06T06:30:06;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.029999999329447746;0.2800000011920929;2019-07-06T06:30:06;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.15000000596046448;0.23000000417232513;0.2800000011920929;2019-07-06T06:45:38;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.15000000596046448;0.23000000417232513;0.2800000011920929;2019-07-06T06:45:38;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.15000000596046448;0.23000000417232513;0.2800000011920929;2019-07-06T06:45:38;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.15000000596046448;0.23000000417232513;0.2800000011920929;2019-07-06T06:45:38;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.05000000074505806;0.2800000011920929;2019-07-06T07:01:25;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.05000000074505806;0.2800000011920929;2019-07-06T07:01:25;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.05000000074505806;0.2800000011920929;2019-07-06T07:01:25;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.05000000074505806;0.2800000011920929;2019-07-06T07:01:25;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.05000000074505806;0.2800000011920929;2019-07-06T07:21:05;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
0;0.0;0.05000000074505806;0.2800000011920929;2019-07-06T07:21:05;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
1;0.5;0.47999998927116394;0.27000001072883606;2019-07-06T07:26:21;201;Entry ramp to Grand Central Pkwy Westbound at Exits 7,8,10 from I-678 Northbound lane blocked due to accident.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111234795;True;40.715641;-73.826103;{u'direction': u'None', u'roadName': u'I-678', u'position1': u'at', u'toLocation': u'Queens', u'crossRoad2': u'I-678 / Grand Central Pkwy', u'eventText': u'Accident, lane blocked on entry ramp'};3;Grand Central Pkwy W/B: entry ramp from I-678 N/B accident.;2019-07-06T06:57:41;4
0;0.0;0.05000000074505806;0.2800000011920929;2019-07-06T07:21:05;957;Road closed due to burst water main on Corbin St Northbound from Tyler St to Marsh St.;http://content.mqcdn.com/mqtraffic/incid_mod.png;111230529;True;40.696602;-74.15519;{u'direction': u'Northbound', u'roadName': u'Corbin St', u'position2': u'to', u'position1': u'from', u'crossRoad1': u'Tyler St / Corbin St', u'crossRoad2': u'Corbin St / Marsh St', u'eventText': u'Road closed, burst Water Main'};2;Corbin St N/B: road closed from Tyler St to Marsh St;2019-07-06T04:59:19;4
